Census year,CLUE small area,Trading name,Industry (ANZSIC4) description,Seating type,Number of seats,Longitude,Latitude
2023,Melbourne (CBD),Finch Espresso,Cafes and Restaurants,Seats - Indoor,28,144.957392,-37.81531894
2023,Melbourne (CBD),Sakae,Cafes and Restaurants,Seats - Outdoor,20,144.957392,-37.81531894
2023,Melbourne (CBD),Tim Ho Wan,Cafes and Restaurants,Seats - Indoor,90,144.9668712,-37.81267381
2023,Melbourne (CBD),Pearl Chablis and Oyster Bar,Cafes and Restaurants,Seats - Indoor,30,144.967269,-37.81241904
2023,Melbourne (CBD),Pinchy's,Cafes and Restaurants,Seats - Indoor,115,144.967269,-37.81241904
2023,Melbourne (CBD),Siglo Bar,"Pubs, Taverns and Bars",Seats - Indoor,80,144.9724297,-37.81095112
2023,Melbourne (CBD),The European,Cafes and Restaurants,Seats - Indoor,50,144.9724297,-37.81095112
2023,Melbourne (CBD),Dosa Hut Melbourne CBD,Cafes and Restaurants,Seats - Indoor,178,144.9549277,-37.81529953
2023,Melbourne (CBD),Higher Ground,Cafes and Restaurants,Seats - Indoor,120,144.953608,-37.81541879
2023,Melbourne (CBD),Melbourne Hwaro Korean BBQ,Cafes and Restaurants,Seats - Outdoor,20,144.9556697,-37.81501885
2023,Melbourne (CBD),Lim Kopi,Cafes and Restaurants,Seats - Indoor,55,144.9563999,-37.81479835
2023,Melbourne (CBD),Popo Feng,Cafes and Restaurants,Seats - Outdoor,24,144.9611062,-37.8130703
2023,Melbourne (CBD),Max On Hardware,Cafes and Restaurants,Seats - Outdoor,28,144.9612622,-37.81339479
2023,Melbourne (CBD),Khokolat Bar,"Pubs, Taverns and Bars",Seats - Indoor,150,144.9610735,-37.81359817
2023,Melbourne (CBD),Au79 Emporium Pty Ltd,Cafes and Restaurants,Seats - Indoor,78,144.9639289,-37.81247035
2023,Melbourne (CBD),Sweet Canteen,Other Specialised Food Retailing,Seats - Outdoor,12,144.9631275,-37.81292589
2023,Melbourne (CBD),China Bar,Cafes and Restaurants,Seats - Indoor,115,144.967037,-37.81111923
2023,Melbourne (CBD),Boiling Crab Melbourne,Cafes and Restaurants,Seats - Indoor,180,144.9657703,-37.81206163
2023,Melbourne (CBD),Hawker Chan,Cafes and Restaurants,Seats - Indoor,112,144.9678633,-37.8109389
2023,Melbourne (CBD),Empress of China,Cafes and Restaurants,Seats - Indoor,100,144.9689091,-37.81131551
2023,Melbourne (CBD),Shou Sumiyaki,Cafes and Restaurants,Seats - Indoor,90,144.9678792,-37.81158618
2023,Melbourne (CBD),Sbriga,Takeaway Food Services,Seats - Outdoor,28,144.9549298,-37.81372382
2023,Melbourne (CBD),Sura Korean BBQ,Cafes and Restaurants,Seats - Outdoor,20,144.9657251,-37.81067862
2023,Melbourne (CBD),Chocolateria San Churro QV,Cafes and Restaurants,Seats - Outdoor,40,144.9657251,-37.81067862
2023,Melbourne (CBD),Fishbowl,Cafes and Restaurants,Seats - Indoor,30,144.9681742,-37.80994367
2023,Melbourne (CBD),Yu Lao Da Fish Hot Pot,Cafes and Restaurants,Seats - Indoor,68,144.9671983,-37.81020101
2023,Melbourne (CBD),Atrium 485,Cafes and Restaurants,Seats - Indoor,32,144.9549226,-37.81270724
2023,Melbourne (CBD),Kings and Knaves Espresso,Takeaway Food Services,Seats - Outdoor,15,144.9563615,-37.8125206
2023,Melbourne (CBD),Shortstop Coffee & Donuts,Takeaway Food Services,Seats - Indoor,8,144.9609379,-37.8112754
2023,Melbourne (CBD),Diesel Bar,"Pubs, Taverns and Bars",Seats - Indoor,200,144.9628389,-37.81090175
2023,Melbourne (CBD),Rustica,Cafes and Restaurants,Seats - Indoor,50,144.9628389,-37.81090175
2023,Melbourne (CBD),Guzman Y Gomez Swanston Street,Cafes and Restaurants,Seats - Indoor,65,144.9642637,-37.81122698
2023,Melbourne (CBD),Kko-Kko,Cafes and Restaurants,Seats - Outdoor,12,144.9688274,-37.80893103
2023,West Melbourne (Residential),City Of Melbourne Bowls Club Inc,"Sports and Physical Recreation Venues, Grounds and Facilities Operation",Seats - Outdoor,24,144.9544197,-37.81049114
2023,Melbourne (CBD),Cafenatics,Cafes and Restaurants,Seats - Indoor,38,144.957113,-37.81123639
2023,Melbourne (CBD),Lanzhou Beef Noodle Bar,Cafes and Restaurants,Seats - Indoor,65,144.9608497,-37.81001419
2023,Melbourne (CBD),Kata Kita,Cafes and Restaurants,Seats - Indoor,75,144.9617473,-37.80995265
2023,Melbourne (CBD),Hungry Jack's,Cafes and Restaurants,Seats - Indoor,66,144.9617473,-37.80995265
2023,Melbourne (CBD),Chang Go,Cafes and Restaurants,Seats - Indoor,100,144.9617432,-37.80944506
2023,Melbourne (CBD),No 1 Spicy Pot,Cafes and Restaurants,Seats - Indoor,26,144.9626103,-37.80894116
2023,Melbourne (CBD),The Drum,Cafes and Restaurants,Seats - Indoor,88,144.9645887,-37.80821792
2023,Melbourne (CBD),Pegasus Apartment Hotel,Accommodation,Seats - Indoor,152,144.9570814,-37.81005858
2023,Melbourne (CBD),Workshop,"Pubs, Taverns and Bars",Seats - Outdoor,40,144.9605218,-37.80918734
2023,Melbourne (CBD),Rose Garden Barbecue Shop,Cafes and Restaurants,Seats - Outdoor,24,144.9603435,-37.80885852
2023,Melbourne (CBD),Yoi,Cafes and Restaurants,Seats - Indoor,60,144.9595688,-37.80904349
2023,Melbourne (CBD),Pelicana Fried Chicken And Beer,Cafes and Restaurants,Seats - Indoor,30,144.9595688,-37.80904349
2023,Melbourne (CBD),Ichigo,Cafes and Restaurants,Seats - Outdoor,50,144.9595688,-37.80904349
2023,Melbourne (CBD),852 Plus Eight Five Two Cafe,Cafes and Restaurants,Seats - Indoor,22,144.9595688,-37.80904349
2023,Melbourne (CBD),Armitea,Cafes and Restaurants,Seats - Outdoor,20,144.9584766,-37.80898117
2023,Melbourne (CBD),League Of Honest Coffee,Takeaway Food Services,Seats - Indoor,12,144.9576272,-37.80783257
2023,Melbourne (CBD),Sarawak Kitchen,Cafes and Restaurants,Seats - Indoor,52,144.9599696,-37.80798299
2023,Melbourne (CBD),David's Master Pot,Cafes and Restaurants,Seats - Indoor,47,144.960624,-37.80783716
2023,Melbourne (CBD),Mercure Melbourne Therry Street,Accommodation,Seats - Indoor,80,144.9608155,-37.80741705
2023,Melbourne (CBD),Captain Melville,"Pubs, Taverns and Bars",Seats - Indoor,160,144.9616202,-37.80751897
2023,Carlton,Kazuki's Restaurant,Cafes and Restaurants,Seats - Indoor,40,144.9660233,-37.80415089
2023,Carlton,Stovetop,Cafes and Restaurants,Seats - Indoor,70,144.9610443,-37.80334586
2023,Carlton,Amicus Espresso,Cafes and Restaurants,Seats - Indoor,12,144.9600565,-37.80241252
2023,Carlton,Icake,Other Specialised Food Retailing,Seats - Indoor,1,144.9619787,-37.80566247
2023,Carlton,Woodside Green,Cafes and Restaurants,Seats - Outdoor,18,144.9644472,-37.8048614
2023,Carlton,Oxi Tea Room,Cafes and Restaurants,Seats - Indoor,16,144.9637188,-37.80521719
2023,Carlton,Chinger Biang Biang Noodle,Cafes and Restaurants,Seats - Indoor,20,144.9653523,-37.80670077
2023,Parkville,House Of Cards Espresso,Takeaway Food Services,Seats - Outdoor,20,144.9612087,-37.7967721
2023,Parkville,Sage And Grace - The Communitas Café,Cafes and Restaurants,Seats - Outdoor,4,144.9605185,-37.79307584
2023,North Melbourne,North End Deli,Cafes and Restaurants,Seats - Indoor,15,144.9381982,-37.79557691
2023,North Melbourne,Albion Hotel,"Pubs, Taverns and Bars",Seats - Outdoor,35,144.9485506,-37.79889874
2023,North Melbourne,The Hot Poppy,Cafes and Restaurants,Seats - Outdoor,30,144.9490008,-37.80475134
2023,North Melbourne,Toast Kitchen Cafe,Cafes and Restaurants,Seats - Outdoor,24,144.9490419,-37.80463721
2023,North Melbourne,Townhall Hotel North Melbourne,"Pubs, Taverns and Bars",Seats - Indoor,56,144.9487945,-37.80412703
2023,North Melbourne,Errol's Cafe,Cafes and Restaurants,Seats - Outdoor,30,144.9490845,-37.8034555
2023,North Melbourne,CC Wok,Cafes and Restaurants,Seats - Indoor,28,144.9505415,-37.80500966
2023,North Melbourne,Code Black Howard Street,Cafes and Restaurants,Seats - Outdoor,26,144.9536736,-37.80422544
2023,North Melbourne,Le Bajo,Cafes and Restaurants,Seats - Indoor,28,144.9542412,-37.80509229
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
2021,Melbourne (CBD),Tokyo Maki,Cafes and Restaurants,Seats - Indoor,44,144.9565138,-37.82097904
2021,Melbourne (CBD),Nandos Northbank,Cafes and Restaurants,Seats - Indoor,60,144.9565138,-37.82097904
2021,Melbourne (CBD),Melbourne Aquarium,Zoological and Botanical Gardens Operation,Seats - Outdoor,34,144.9585139,-37.82059787
2021,Melbourne (CBD),Pilgrim Bar,Cafes and Restaurants,Seats - Outdoor,130,144.9686538,-37.81867875
2021,Melbourne (CBD),In a Rush,Cafes and Restaurants,Seats - Indoor,60,144.9699416,-37.81777783
2021,Melbourne (CBD),Grain Store,Cafes and Restaurants,Seats - Indoor,75,144.9564864,-37.81987545
2021,Melbourne (CBD),Grain Store,Cafes and Restaurants,Seats - Outdoor,24,144.9564864,-37.81987545
2021,Melbourne (CBD),HUANG JIN PTY LTD,Cafes and Restaurants,Seats - Indoor,34,144.9564864,-37.81987545
2021,Melbourne (CBD),Lau's Cafe 888,Takeaway Food Services,Seats - Indoor,3,144.9564864,-37.81987545
2021,Melbourne (CBD),Tavistock House Cafe,Cafes and Restaurants,Seats - Indoor,35,144.9613891,-37.8182509
2021,Melbourne (CBD),Nando's,Cafes and Restaurants,Seats - Indoor,84,144.96437,-37.81754506
2021,Melbourne (CBD),Maha Restaurant,Cafes and Restaurants,Seats - Outdoor,20,144.9625303,-37.81819307
2021,Melbourne (CBD),Roule Galette,Cafes and Restaurants,Seats - Indoor,15,144.9664253,-37.81682249
2021,Melbourne (CBD),Bon,Takeaway Food Services,Seats - Indoor,13,144.972041,-37.8158427
2021,Melbourne (CBD),Bowery To Williamsburg,Cafes and Restaurants,Seats - Outdoor,29,144.9703018,-37.81614217
2021,Melbourne (CBD),Subway,Takeaway Food Services,Seats - Indoor,18,144.9722399,-37.81514516
2021,Melbourne (CBD),Poked,Cafes and Restaurants,Seats - Outdoor,18,144.9557247,-37.81902009
2021,Melbourne (CBD),Stockroom567,Cafes and Restaurants,Seats - Indoor,90,144.9557247,-37.81902009
2021,Carlton,Rathdowne & Reeves Cafe,Cafes and Restaurants,Seats - Outdoor,22,144.9707672,-37.79366093
2021,Carlton,Criniti's Southern Italian Cuisine,Cafes and Restaurants,Seats - Indoor,110,144.9678378,-37.79850635
2021,Carlton,Paris Go Bistro,Cafes and Restaurants,Seats - Outdoor,4,144.9708848,-37.79695591
2021,Kensington,New Bakehouse and Coffee,Bakery Product Manufacturing (Non-factory based),Seats - Outdoor,6,144.9293136,-37.79409243
2021,Kensington,London K burgers,Cafes and Restaurants,Seats - Indoor,18,144.9299681,-37.79424058
2021,Kensington,White Rabbit Record Bar,Cafes and Restaurants,Seats - Outdoor,25,144.9299355,-37.79365783
2022,Melbourne (CBD),Nandos Northbank,Cafes and Restaurants,Seats - Indoor,70,144.9565138,-37.82097904
2022,Melbourne (CBD),Riverland Bar,"Pubs, Taverns and Bars",Seats - Outdoor,285,144.9686538,-37.81867875
2022,Melbourne (CBD),Taxi Kitchen,Cafes and Restaurants,Seats - Indoor,220,144.9699416,-37.81777783
2022,Melbourne (CBD),Maha Restaurant,Cafes and Restaurants,Seats - Outdoor,20,144.9625303,-37.81819307
2022,Melbourne (CBD),Paper Tiger Espresso Bar,Takeaway Food Services,Seats - Indoor,10,144.9626295,-37.81841042
2022,Melbourne (CBD),The Quarter,Cafes and Restaurants,Seats - Indoor,45,144.9654761,-37.81710293
2022,Melbourne (CBD),Tulip Coffee,Takeaway Food Services,Seats - Indoor,4,144.9656256,-37.81760739
2022,Melbourne (CBD),Tazio,Cafes and Restaurants,Seats - Outdoor,20,144.9712178,-37.81541283
2022,Melbourne (CBD),Poked,Cafes and Restaurants,Seats - Indoor,16,144.9557247,-37.81902009
2022,Melbourne (CBD),Axil Coffee Roasters,Cafes and Restaurants,Seats - Indoor,20,144.9598972,-37.81802292
2022,Melbourne (CBD),Saluministi,Takeaway Food Services,Seats - Indoor,4,144.9610582,-37.81799064
2022,Melbourne (CBD),Roll'D,Takeaway Food Services,Seats - Outdoor,20,144.9627911,-37.81729659
2022,Melbourne (CBD),Cafe Soho,Takeaway Food Services,Seats - Indoor,12,144.9666196,-37.81373785
2022,Melbourne (CBD),Nando's Bourke Street,Cafes and Restaurants,Seats - Indoor,110,144.9710397,-37.81218018
2022,Melbourne (CBD),Chilangos,Cafes and Restaurants,Seats - Indoor,26,144.957392,-37.81531894
2022,Melbourne (CBD),BlackBall at China Town,Cafes and Restaurants,Seats - Outdoor,10,144.9668712,-37.81267381
2022,Melbourne (CBD),Hunan Kitchen,Cafes and Restaurants,Seats - Outdoor,50,144.967269,-37.81241904
2022,Melbourne (CBD),Yu Long Fu,Cafes and Restaurants,Seats - Indoor,80,144.9688386,-37.81203485
2022,Melbourne (CBD),Imperial Hotel,"Pubs, Taverns and Bars",Seats - Outdoor,68,144.9726756,-37.81120077
2022,Melbourne (CBD),Cafe Dominos,Cafes and Restaurants,Seats - Indoor,98,144.9566481,-37.81427997
2022,Melbourne (CBD),Denmark House,Cafes and Restaurants,Seats - Indoor,45,144.9597266,-37.81392426
2022,Melbourne (CBD),Shanghai Dumpling,Cafes and Restaurants,Seats - Indoor,40,144.965437,-37.81186417
2022,Melbourne (CBD),Crazy Wing,Cafes and Restaurants,Seats - Indoor,70,144.9658722,-37.81221877
2022,Melbourne (CBD),Bar Margaux,Cafes and Restaurants,Seats - Indoor,213,144.9691192,-37.81053362
2023,Docklands,Hana Sushi,Takeaway Food Services,Seats - Outdoor,4,144.9376074,-37.81188846
2021,Melbourne (CBD),Pacific BBQ Cafe,Cafes and Restaurants,Seats - Indoor,100,144.9661424,-37.81144316
2021,Melbourne (CBD),Gatboy,Cafes and Restaurants,Seats - Indoor,60,144.9672983,-37.81169852
2021,Melbourne (CBD),Her Majesty's Theatre,Performing Arts Venue Operation,Seats - Indoor,40,144.9695106,-37.8109312
2021,Melbourne (CBD),Taketori Fusion Japanese,Cafes and Restaurants,Seats - Indoor,40,144.9543126,-37.81391978
2021,Melbourne (CBD),Hash Specialty Coffee,Cafes and Restaurants,Seats - Outdoor,10,144.9605307,-37.81240856
2021,Melbourne (CBD),Hash Specialty Coffee,Cafes and Restaurants,Seats - Indoor,70,144.9605307,-37.81240856
2021,Melbourne (CBD),Mumuyo QV,Takeaway Food Services,Seats - Indoor,5,144.9657251,-37.81067862
2021,Melbourne (CBD),Chunkytown QV,Takeaway Food Services,Seats - Indoor,30,144.9657251,-37.81067862
2021,Melbourne (CBD),Degani At Madame Brussels Lane,Cafes and Restaurants,Seats - Outdoor,32,144.970729,-37.80919615
2021,Melbourne (CBD),Frescatis Fine Foods,Cafes and Restaurants,Seats - Outdoor,40,144.9552954,-37.81252713
2021,Melbourne (CBD),Perch Cafe,Cafes and Restaurants,Seats - Indoor,20,144.9549226,-37.81270724
2021,Melbourne (CBD),The Mint Bar & Restaurant,Cafes and Restaurants,Seats - Indoor,36,144.9573593,-37.81209006
2021,Melbourne (CBD),Menya Ramen,Takeaway Food Services,Seats - Outdoor,8,144.9628389,-37.81090175
2021,Melbourne (CBD),Harajuku Crepes,Takeaway Food Services,Seats - Indoor,4,144.9628389,-37.81090175
2021,West Melbourne (Residential),Impresso Cafe,Cafes and Restaurants,Seats - Outdoor,8,144.9535989,-37.81229606
2021,Melbourne (CBD),Tigerous Espresso,Cafes and Restaurants,Seats - Indoor,15,144.9582119,-37.81022017
2021,Melbourne (CBD),Little Chef,Cafes and Restaurants,Seats - Indoor,36,144.9572292,-37.81067687
2021,Melbourne (CBD),Smile Bread,Other Specialised Food Retailing,Seats - Indoor,10,144.9608497,-37.81001419
2021,Melbourne (CBD),Lanzhou Beef Noodle Bar,Cafes and Restaurants,Seats - Indoor,65,144.9608497,-37.81001419
2021,West Melbourne (Residential),Cafe Keblaki,Cafes and Restaurants,Seats - Outdoor,6,144.9511746,-37.81188968
2021,Melbourne (CBD),Rose Garden Barbecue Shop,Cafes and Restaurants,Seats - Indoor,32,144.9603435,-37.80885852
2021,Melbourne (CBD),Yoi,Cafes and Restaurants,Seats - Outdoor,36,144.9595688,-37.80904349
2021,Melbourne (CBD),Pelicana Fried Chicken And Beer,Cafes and Restaurants,Seats - Indoor,30,144.9595688,-37.80904349
2021,Melbourne (CBD),Funk Fish,Takeaway Food Services,Seats - Outdoor,12,144.9576272,-37.80783257
2021,Docklands,Yarra Dragon,Cafes and Restaurants,Seats - Indoor,20,144.9537825,-37.82258101
2021,Carlton,Wild Timor Coffee Carlton Pty Ltd,Cafes and Restaurants,Seats - Indoor,17,144.9652569,-37.79872084
2021,Carlton,Claypot Kingdom,Cafes and Restaurants,Seats - Indoor,40,144.964765,-37.79900074
2021,Carlton,E Dumpling,Cafes and Restaurants,Seats - Outdoor,8,144.964765,-37.79900074
2021,Carlton,Campos Coffee,Cafes and Restaurants,Seats - Outdoor,12,144.9698102,-37.7971508
2021,Carlton,Gemma Simple Italian,Cafes and Restaurants,Seats - Indoor,60,144.9683843,-37.79752924
2021,Carlton,The Vertue of the Coffee Drink,Cafes and Restaurants,Seats - Indoor,80,144.9683828,-37.79769238
2021,Carlton,Carlton Yacht Club Bar,"Pubs, Taverns and Bars",Seats - Outdoor,40,144.9673763,-37.79998581
2021,Carlton,Baretto Cafe,Cafes and Restaurants,Seats - Indoor,120,144.9592811,-37.80023252
2021,Carlton,KFC Carlton,Cafes and Restaurants,Seats - Outdoor,15,144.9636422,-37.80062003
2021,Carlton,Rakuzen Simple Japanese,Cafes and Restaurants,Seats - Outdoor,12,144.9651041,-37.80077073
2021,Carlton,Seasons Provedore,Cafes and Restaurants,Seats - Indoor,20,144.966659,-37.80096713
2021,Carlton,Leonardo's Pizza Palace,Cafes and Restaurants,Seats - Indoor,80,144.9685977,-37.80116207
2021,Carlton,Mercadante Pizza,Cafes and Restaurants,Seats - Outdoor,30,144.9660337,-37.80409022
2021,Carlton,Universal Pizza,Cafes and Restaurants,Seats - Indoor,60,144.966076,-37.80391014
2021,Carlton,Flovie Florist Cafe,Cafes and Restaurants,Seats - Indoor,40,144.9599256,-37.80440558
2021,Carlton,A Cafe Called John,Cafes and Restaurants,Seats - Outdoor,16,144.9605077,-37.80570167
2021,Carlton,Cream & Crumbs,Takeaway Food Services,Seats - Indoor,14,144.9643608,-37.80505743
2021,Parkville,Castro's Kiosk,Takeaway Food Services,Seats - Outdoor,34,144.9612087,-37.7967717
2021,North Melbourne,North End Deli,Cafes and Restaurants,Seats - Indoor,30,144.9381982,-37.79557692
2021,North Melbourne,Beatrix Cafe,Cafes and Restaurants,Seats - Indoor,12,144.9444634,-37.80227448
2021,North Melbourne,Oskar,Cafes and Restaurants,Seats - Indoor,20,144.9489801,-37.80488497
2021,North Melbourne,Joe Taylor,"Pubs, Taverns and Bars",Seats - Indoor,12,144.9490139,-37.80479713
2021,North Melbourne,Royal Kebab Cafe,Cafes and Restaurants,Seats - Indoor,30,144.948423,-37.79508409
2021,North Melbourne,KL Bunga Raya,Cafes and Restaurants,Seats - Outdoor,14,144.9497258,-37.80435618
2021,North Melbourne,Sosta Cucina,Cafes and Restaurants,Seats - Outdoor,22,144.9495711,-37.80483103
2021,North Melbourne,Hanoi in North Melbourne,Cafes and Restaurants,Seats - Indoor,18,144.9495736,-37.80490432
2021,North Melbourne,El Sabor,Cafes and Restaurants,Seats - Outdoor,4,144.9496809,-37.80491632
2021,North Melbourne,Ample Cafe Bar,Cafes and Restaurants,Seats - Indoor,55,144.9536963,-37.80409743
2021,North Melbourne,Hallah,Cafes and Restaurants,Seats - Indoor,50,144.9573905,-37.80580418
2021,North Melbourne,In a Rush 535 Elizabeth,Cafes and Restaurants,Seats - Indoor,40,144.958611,-37.80566942
2021,North Melbourne,Court House Hotel,"Pubs, Taverns and Bars",Seats - Indoor,100,144.9499554,-37.80287774
2021,North Melbourne,The Rice Cooker,Cafes and Restaurants,Seats - Indoor,50,144.9551775,-37.8006772
2021,North Melbourne,St Cooper Cafe,Takeaway Food Services,Seats - Indoor,12,144.9551775,-37.8006772
2021,North Melbourne,Eat Pizza,Takeaway Food Services,Seats - Indoor,4,144.9543181,-37.7997296
2021,North Melbourne,New Lanna Thai,Cafes and Restaurants,Seats - Outdoor,4,144.9540071,-37.79936515
2021,North Melbourne,Bobby Dre's,Cafes and Restaurants,Seats - Indoor,32,144.9531401,-37.79878818
2021,North Melbourne,Jaspresso,Cafes and Restaurants,Seats - Indoor,25,144.9528579,-37.79856474
2021,West Melbourne (Residential),Amiconi,Cafes and Restaurants,Seats - Outdoor,8,144.9495847,-37.80538402
2021,West Melbourne (Residential),So Thai,Cafes and Restaurants,Seats - Indoor,55,144.9553577,-37.80759471
2021,West Melbourne (Residential),Lukumades,Takeaway Food Services,Seats - Outdoor,12,144.9555796,-37.80628705
2021,West Melbourne (Residential),Hello Jose,Cafes and Restaurants,Seats - Outdoor,30,144.9555841,-37.80619762
2021,West Melbourne (Residential),Hello Jose,Cafes and Restaurants,Seats - Indoor,20,144.9555841,-37.80619762
2021,Kensington,Clay Oven Pizza,Takeaway Food Services,Seats - Outdoor,12,144.9293512,-37.79452423
2021,Kensington,Rye Cafe,Cafes and Restaurants,Seats - Indoor,30,144.9151173,-37.7822713
2021,East Melbourne,Espresso Extraction,Takeaway Food Services,Seats - Outdoor,6,144.9855915,-37.81618526
2021,East Melbourne,Sir Osborn,Cafes and Restaurants,Seats - Indoor,140,144.9735222,-37.80899048
